STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,SEX,Sex,AGE,Age,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment,DECIMALS,Decimals
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-02,,59.60069675,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-03,,59.82909262,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-04,,60.01183163,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-05,,59.89516161,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-06,,60.05979589,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-07,,60.34010712,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-08,,60.00542273,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-09,,60.47039092,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-10,,60.65219474,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-11,,61.45755734,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2015-12,,61.73561951,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-01,,60.12509466,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-02,,61.01154972,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-03,,60.9763603,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-04,,61.14180615,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-05,,61.304487,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-06,,61.04864074,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-07,,60.92322389,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-08,,60.15990426,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-09,,60.60335935,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-10,,60.3953089,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-11,,60.38425444,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2016-12,,60.73675306,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-01,,58.95259955,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-02,,59.80566222,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-03,,60.0622064,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-04,,60.26087777,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-05,,60.52008577,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-06,,60.55575313,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-07,,60.47153978,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-08,,60.23045534,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-09,,60.86512779,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-10,,60.76595243,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-11,,61.33840794,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2017-12,,61.86956185,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-01,,59.99529985,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-02,,61.31887652,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-03,,61.14065632,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-04,,61.57771905,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-05,,61.36199736,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-06,,61.76827455,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-07,,61.17139807,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-08,,61.41723778,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-09,,61.77910863,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-10,,61.88731569,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-11,,61.88748936,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2018-12,,62.28786097,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-01,,61.57329394,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-02,,62.24043708,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-03,,62.0370887,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-04,,62.51064977,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-05,,62.86833398,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-06,,62.59397921,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-07,,62.48381433,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-08,,62.30509566,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-09,,62.3233663,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-10,,61.81862599,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-11,,61.91439673,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2019-12,,62.68509502,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-01,,61.07496629,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-02,,61.88932015,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-03,,61.70683145,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-04,,58.66358501,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-05,,57.88770802,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-06,,59.02778795,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-07,,59.61856625,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-08,,60.14488788,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-09,,60.35442298,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-10,,60.60888955,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-11,,61.26044971,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2020-12,,61.53657631,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-01,,60.01100745,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-02,,61.71773998,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-03,,61.80726302,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-04,,61.51449529,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-05,,62.58144769,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-06,,62.42260323,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-07,,61.74880875,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-08,,58.98399777,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-09,,58.77732514,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-10,,58.84674434,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-11,,61.63716076,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2021-12,,62.543676,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-01,,60.90778458,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-02,,62.69731328,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-03,,62.45016948,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-04,,62.71262809,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-05,,63.46064718,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-06,,63.66036481,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-07,,63.37954121,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-08,,63.27419962,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-09,,63.76344025,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-10,,64.00382557,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-11,,64.44416982,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2022-12,,64.69271427,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-01,,62.78927096,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-02,,64.08391383,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-03,,63.39298588,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-04,,63.64232976,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-05,,64.28116749,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-06,,64.283268,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-07,,63.56092619,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-08,,63.58339634,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-09,,63.55240372,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-10,,63.763694,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-11,,64.49349114,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2023-12,,64.35163579,,PCT,Percent,0,Units,,,,,1,One
DATAFLOW,ABS:LF(1.0.0),Labour Force,I,M16,Employment to population ratio,3,Persons,1599,Total (age),10,Original,1,New South Wales,M,Monthly,2024-01,,62.15008645,,PCT,Percent,0,Units,,,,,1,One
